delivery_date,Product,Weighted Average Price (EUR/MWh),Max Price (EUR/MWh),Min Price (EUR/MWh),Last Price (EUR/MWh),Volume (MW)
2026-02-14,QH-260214-81,11296,12971,7130,10084,30730
2026-02-14,QH-260214-82,11819,13662,10100,11526,48320
2026-02-14,QH-260214-83,10894,12527,9400,10300,23360
2026-02-14,QH-260214-84,9001,11573,4114,8000,20100
2026-02-14,QH-260214-85,10098,12472,7915,11170,28330
2026-02-14,QH-260214-86,7928,11048,4609,7998,29490
2026-02-14,QH-260214-87,5367,11573,1301,8075,55680
2026-02-14,QH-260214-88,2156,10270,-1463,0,60770
2026-02-14,QH-260214-89,7047,10159,1160,5000,39750
2026-02-14,QH-260214-90,4375,10998,600,601,42170
2026-02-14,QH-260214-91,4972,10237,0,2999,47890
2026-02-14,QH-260214-92,2314,7965,0,2962,49980
2026-02-14,QH-260214-93,7522,10232,1114,5000,40260
2026-02-14,QH-260214-94,6928,10285,-14498,3062,34700
2026-02-14,QH-260214-95,7111,10382,-15499,6594,33050
2026-02-14,QH-260214-96,4038,9385,-14999,9304,33450
2026-02-15,QH-260215-01,3604,10469,-999,6000,6680
2026-02-15,QH-260215-02,2009,10913,-593,3779,6110
2026-02-15,QH-260215-03,2193,10239,-1001,6751,2750
2026-02-15,QH-260215-04,3150,9665,-1038,5000,7220
2026-02-15,QH-260215-05,2775,10154,741,10154,10400
2026-02-15,QH-260215-06,2096,9336,-16,9133,5950
2026-02-15,QH-260215-07,2604,9785,-913,1700,2820
2026-02-15,QH-260215-08,1948,9525,-617,4111,3990
2026-02-15,QH-260215-09,2976,10049,-1477,3382,14040
2026-02-15,QH-260215-10,2434,9786,100,1700,7720
2026-02-15,QH-260215-11,3139,9981,411,6437,5630
2026-02-15,QH-260215-12,2265,9766,-165,157,5360
2026-02-15,QH-260215-13,2776,9891,-553,377,3610
2026-02-15,QH-260215-14,1955,9751,-868,1999,3390
2026-02-15,QH-260215-15,1559,9550,-500,-500,5560
2026-02-15,QH-260215-16,1546,8879,0,782,6100
2026-02-15,QH-260215-17,1157,9552,-358,2999,3800
2026-02-15,QH-260215-18,1334,6000,-198,6000,2410
2026-02-15,QH-260215-19,3630,9514,-100,6000,4650
2026-02-15,QH-260215-20,2889,9510,-100,3304,4200
2026-02-15,QH-260215-21,1877,9757,-1998,3711,12370
2026-02-15,QH-260215-22,-236,9389,-4998,4297,19400
2026-02-15,QH-260215-23,280,9832,-4141,2000,22290
2026-02-15,QH-260215-24,863,9291,-4000,4049,21030
2026-02-15,QH-260215-25,103,8873,-1098,8859,14340
2026-02-15,QH-260215-26,283,9601,-1406,11,16230
2026-02-15,QH-260215-27,510,9329,-2489,0,18160
2026-02-15,QH-260215-28,1348,8879,-2000,0,15390
2026-02-15,QH-260215-29,853,5837,-1974,532,12970
2026-02-15,QH-260215-30,2008,6499,-148,3090,11540
2026-02-15,QH-260215-31,2073,7100,-3000,-3000,22190
2026-02-15,QH-260215-32,1910,6000,-2476,-92,19770
2026-02-15,QH-260215-33,2562,4956,-2600,-1899,18550
2026-02-15,QH-260215-34,2821,4898,-600,1515,16520
2026-02-15,QH-260215-35,2463,4449,-1000,-619,18350
2026-02-15,QH-260215-36,2303,9007,-1285,0,22320
2026-02-15,QH-260215-37,455,10248,-1510,1501,24540
2026-02-15,QH-260215-38,1507,9999,-1886,9999,25050
2026-02-15,QH-260215-39,2872,10800,-100,9000,23910
2026-02-15,QH-260215-40,4414,10090,513,9787,25960
2026-02-15,QH-260215-41,4385,11787,599,10850,12960
2026-02-15,QH-260215-42,4659,11086,666,9894,13110
2026-02-15,QH-260215-43,4387,10113,1982,6500,24820
2026-02-15,QH-260215-44,4147,9170,1177,8574,23960
2026-02-15,QH-260215-45,3091,9586,81,9522,11920
2026-02-15,QH-260215-46,5053,9058,182,8431,14840
2026-02-15,QH-260215-47,5313,8885,1863,7200,17100
2026-02-15,QH-260215-48,5973,8655,1433,7000,25710
2026-02-15,QH-260215-49,5232,12076,1280,8131,16040
2026-02-15,QH-260215-50,4678,11059,744,7092,18990
2026-02-15,QH-260215-51,3844,7906,442,4507,19630
2026-02-15,QH-260215-52,3288,11103,-4147,2608,18670
2026-02-15,QH-260215-53,3538,10980,-100,10980,30600
2026-02-15,QH-260215-54,3327,8866,566,5400,34920
2026-02-15,QH-260215-55,3825,8042,-99,4289,35360
2026-02-15,QH-260215-56,4365,9019,-50,720,39320
2026-02-15,QH-260215-57,4561,7204,60,4797,20600
2026-02-15,QH-260215-58,4653,8017,-47,4527,25300
2026-02-15,QH-260215-59,5094,7649,431,6000,19400
2026-02-15,QH-260215-60,5678,7986,119,7259,25600
2026-02-15,QH-260215-61,4029,7301,-100,4977,23000
2026-02-15,QH-260215-62,3482,7833,-100,5701,18780
2026-02-15,QH-260215-63,5752,8690,276,8690,20480
2026-02-15,QH-260215-64,6288,8510,432,8286,24560
2026-02-15,QH-260215-65,2726,10599,-96,7700,57420
2026-02-15,QH-260215-66,4285,9124,155,8395,43610
2026-02-15,QH-260215-67,7881,10257,3900,9729,32240
2026-02-15,QH-260215-68,9127,11036,4979,8000,46470
2026-02-15,QH-260215-69,8766,14505,4301,10474,33540
2026-02-15,QH-260215-70,8513,12276,4301,10095,26740
2026-02-15,QH-260215-71,8507,12100,4301,11592,23730
2026-02-15,QH-260215-72,8533,12690,4800,8501,26750
2026-02-15,QH-260215-73,9475,12049,6914,11583,26960
2026-02-15,QH-260215-74,9915,12050,7656,11949,27130
2026-02-15,QH-260215-75,10204,12430,7356,11992,30560
2026-02-15,QH-260215-76,10471,13055,8066,13055,39960
2026-02-15,QH-260215-77,9745,17097,7769,12447,39490
2026-02-15,QH-260215-78,9640,13324,-9000,11995,41800
2026-02-15,QH-260215-79,9563,13118,7552,11350,38680
2026-02-15,QH-260215-80,8926,12100,7552,11985,41200
2026-02-15,QH-260215-81,9048,12335,4114,4114,42610
2026-02-15,QH-260215-82,9721,13400,4400,11033,45980
2026-02-15,QH-260215-83,9747,13564,6145,11079,49350
2026-02-15,QH-260215-84,8763,12918,4300,12680,60820
2026-02-15,QH-260215-85,9250,13000,4114,12999,44580
2026-02-15,QH-260215-86,8247,12300,-15560,10000,51270
2026-02-15,QH-260215-87,8754,12055,-9000,10000,40300
2026-02-15,QH-260215-88,6490,10076,4200,8454,43320
2026-02-15,QH-260215-89,9099,12325,4114,7609,42760
2026-02-15,QH-260215-90,8567,11297,-3998,6698,36660
2026-02-15,QH-260215-91,7974,10500,4114,7246,33550
2026-02-15,QH-260215-92,6920,9191,1114,1114,40660
2026-02-15,QH-260215-93,7970,10783,1114,1114,33000
2026-02-15,QH-260215-94,6899,10240,0,4055,30180
2026-02-15,QH-260215-95,7084,9689,1114,8411,42150
2026-02-15,QH-260215-96,6197,8144,-3950,7581,59610
2026-02-16,QH-260216-01,6876,10507,1114,5881,8860
2026-02-16,QH-260216-02,6568,9159,1114,6602,19670
2026-02-16,QH-260216-03,5128,9180,0,20,23870
2026-02-16,QH-260216-04,3650,9201,-19988,-2000,14100
2026-02-16,QH-260216-05,4294,9548,-9225,565,17360
2026-02-16,QH-260216-06,3608,9323,-21871,3121,20850
2026-02-16,QH-260216-07,6585,9235,-5503,3167,19580
2026-02-16,QH-260216-08,6950,9180,1000,1000,37470
2026-02-16,QH-260216-09,7176,9255,-6000,6720,41290
2026-02-16,QH-260216-10,7147,8787,-5978,7260,54570
2026-02-16,QH-260216-11,7181,8946,1200,6883,53890
2026-02-16,QH-260216-12,7149,10010,1132,7181,50990
2026-02-16,QH-260216-13,6974,8543,-10072,7531,37510
2026-02-16,QH-260216-14,7156,8957,1114,8240,30180
2026-02-16,QH-260216-15,7074,9159,1114,7918,39690
2026-02-16,QH-260216-16,7112,8950,2459,8004,51900
2026-02-16,QH-260216-17,7344,8696,1336,7829,69000
2026-02-16,QH-260216-18,7880,8757,4415,7752,34480
2026-02-16,QH-260216-19,8005,9130,5300,8189,28920
2026-02-16,QH-260216-20,8277,10631,4116,8388,22160
2026-02-16,QH-260216-21,8200,9070,7077,8257,20910
2026-02-16,QH-260216-22,9242,11356,8079,8536,24570
2026-02-16,QH-260216-23,8489,11589,4114,8675,17230
2026-02-16,QH-260216-24,10625,12300,6732,12300,18690
2026-02-16,QH-260216-25,7754,15595,-5550,12100,18820
2026-02-16,QH-260216-26,13366,25874,8010,19900,22480
2026-02-16,QH-260216-27,17607,30874,8850,11550,33060
2026-02-16,QH-260216-28,19967,30874,8332,11495,40030
2026-02-16,QH-260216-29,25561,45916,6091,14626,34170
2026-02-16,QH-260216-30,12370,20809,551,11839,29070
2026-02-16,QH-260216-31,14300,23337,1112,10000,31240
2026-02-16,QH-260216-32,7712,18201,-2000,6598,49950
2026-02-16,QH-260216-33,11745,17531,4456,6000,25760
2026-02-16,QH-260216-34,11449,21500,2698,12192,38260
2026-02-16,QH-260216-35,7229,20777,-6423,3999,43650
2026-02-16,QH-260216-36,6827,16350,-1760,1424,50470
2026-02-16,QH-260216-37,11364,29000,2001,7778,31560
2026-02-16,QH-260216-38,6891,14745,-900,2150,18990
2026-02-16,QH-260216-39,5814,12270,5,5,21670
2026-02-16,QH-260216-40,5928,11273,-990,0,17520
2026-02-16,QH-260216-41,10305,12465,101,9204,16610
2026-02-16,QH-260216-42,8903,14664,0,0,14390
2026-02-16,QH-260216-43,8021,11187,0,0,20690
2026-02-16,QH-260216-44,8295,10819,-499,0,20030
2026-02-16,QH-260216-45,5365,10810,-6000,-2702,18270
2026-02-16,QH-260216-46,2204,10690,-4425,476,30730
2026-02-16,QH-260216-47,4548,13718,-2998,2706,23720
2026-02-16,QH-260216-48,6169,11000,-50,4991,30890
2026-02-16,QH-260216-49,7067,13112,-2592,0,21010
2026-02-16,QH-260216-50,6513,11258,-56,0,19400
2026-02-16,QH-260216-51,7069,11099,0,100,15590
2026-02-16,QH-260216-52,6494,12157,-3784,-2099,25090
2026-02-16,QH-260216-53,4568,13418,-3288,2000,20250
2026-02-16,QH-260216-54,3625,11902,-3800,-2999,22580
2026-02-16,QH-260216-55,4531,13895,-3499,-1001,20570
2026-02-16,QH-260216-56,5052,11522,-4017,-2868,22980
2026-02-16,QH-260216-57,5482,11079,-4000,500,18640
2026-02-16,QH-260216-58,5818,12862,-1500,1450,19900
2026-02-16,QH-260216-59,7197,15467,-1307,-1307,24580
2026-02-16,QH-260216-60,6975,12940,-1400,-700,22810
2026-02-16,QH-260216-61,5562,14962,-2000,3999,37970
2026-02-16,QH-260216-62,9852,19103,-15000,2606,40000
2026-02-16,QH-260216-63,13268,22500,3100,16150,41260
2026-02-16,QH-260216-64,14105,31000,1959,5000,25450
2026-02-16,QH-260216-65,12094,20571,3114,9200,44000
2026-02-16,QH-260216-66,12335,18000,2114,11003,42320
2026-02-16,QH-260216-67,15114,20873,10400,10400,18540
2026-02-16,QH-260216-68,15551,19226,9001,17079,28320
2026-02-16,QH-260216-69,24118,37298,12500,13290,8580
2026-02-16,QH-260216-70,16465,25241,4114,4114,9940
2026-02-16,QH-260216-71,16627,25418,8900,10916,8380
2026-02-16,QH-260216-72,17757,22999,9000,20032,9820
2026-02-16,QH-260216-73,18626,27000,15100,18162,10810
2026-02-16,QH-260216-74,20796,30112,14995,30112,10530
2026-02-16,QH-260216-75,21306,29000,11948,21980,12640
2026-02-16,QH-260216-76,19527,26480,11050,22774,11440
2026-02-16,QH-260216-77,18572,33251,10009,33251,21090
2026-02-16,QH-260216-78,17333,25874,10034,16501,26550
2026-02-16,QH-260216-79,24631,35174,10400,25100,14510
2026-02-16,QH-260216-80,21068,27261,15000,18000,18020
2026-02-16,QH-260216-81,21287,33975,9925,20121,13220
2026-02-16,QH-260216-82,16471,25874,11302,16642,16820
2026-02-16,QH-260216-83,17357,24924,10500,19251,18410
2026-02-16,QH-260216-84,13331,18000,9000,14439,25500
2026-02-16,QH-260216-85,16932,19700,12692,15899,38140
2026-02-16,QH-260216-86,13872,20409,6246,14698,18750
2026-02-16,QH-260216-87,11476,18050,5604,13783,22460
2026-02-16,QH-260216-88,10424,14177,4193,11895,23900
2026-02-16,QH-260216-89,11980,18179,9855,12918,28120
2026-02-16,QH-260216-90,10554,12807,7134,10265,19340
2026-02-16,QH-260216-91,8483,13872,2037,9800,24980
2026-02-16,QH-260216-92,7664,11412,2032,10000,34970
2026-02-16,QH-260216-93,10792,13971,9880,10410,27610
2026-02-16,QH-260216-94,10437,13335,8197,9847,24970
2026-02-16,QH-260216-95,9323,9950,6358,9766,31980
2026-02-16,QH-260216-96,7905,12001,3994,8260,62910
2026-02-17,QH-260217-01,9448,10164,8645,8845,9120
2026-02-17,QH-260217-02,8428,9650,4114,8799,7700
2026-02-17,QH-260217-03,8913,9466,8440,8894,17830
2026-02-17,QH-260217-04,8676,9439,7556,8629,25920
2026-02-17,QH-260217-05,9062,9609,8620,8712,13620
2026-02-17,QH-260217-06,8644,9422,8150,8620,24840
2026-02-17,QH-260217-07,8596,9401,7170,8875,23530
2026-02-17,QH-260217-08,8638,9303,8130,8853,41610
2026-02-17,QH-260217-09,8678,10243,5000,8399,10340
2026-02-17,QH-260217-10,8561,9576,6917,8577,19010
2026-02-17,QH-260217-11,8418,9658,7225,8435,10370
2026-02-17,QH-260217-12,8745,9286,7726,8470,15580
2026-02-17,QH-260217-13,8643,10035,7354,8410,18340
2026-02-17,QH-260217-14,8635,9495,4114,8309,28000
2026-02-17,QH-260217-15,8469,9289,7676,8250,46870
2026-02-17,QH-260217-16,8414,9172,7449,8064,55180
2026-02-17,QH-260217-17,8509,9458,4114,8452,35220
2026-02-17,QH-260217-18,8572,9776,4115,7808,21050
2026-02-17,QH-260217-19,8432,9270,4114,8334,17000
2026-02-17,QH-260217-20,8635,10110,7672,7672,10090
2026-02-17,QH-260217-21,8334,9256,4114,8490,20120
2026-02-17,QH-260217-22,8551,10155,4114,9063,12020
2026-02-17,QH-260217-23,8933,10498,4114,9999,11130
2026-02-17,QH-260217-24,9751,11349,4114,9997,10360
2026-02-17,QH-260217-25,9327,11358,6636,6636,16980
2026-02-17,QH-260217-26,11759,16136,3114,3115,15670
2026-02-17,QH-260217-27,11318,13184,4115,9200,21010
2026-02-17,QH-260217-28,13447,21200,4220,4300,26400
2026-02-17,QH-260217-29,13528,20874,9608,15320,16040
2026-02-17,QH-260217-30,12292,14837,9011,14837,21060
2026-02-17,QH-260217-31,12510,16295,6757,10400,28700
2026-02-17,QH-260217-32,12146,14400,8000,10498,36200
2026-02-17,QH-260217-33,13383,17112,9434,13794,28320
2026-02-17,QH-260217-34,12705,15139,9351,13699,32020
2026-02-17,QH-260217-35,12000,17600,6345,6345,29880
2026-02-17,QH-260217-36,11723,18504,1000,5336,33900
2026-02-17,QH-260217-37,13366,19499,10400,13950,49300
2026-02-17,QH-260217-38,14465,24887,10400,15700,42100
2026-02-17,QH-260217-39,13672,20874,9253,13685,37480
2026-02-17,QH-260217-40,12548,18370,1000,5349,46260
2026-02-17,QH-260217-41,14117,20854,10400,16494,26070
2026-02-17,QH-260217-42,13518,19468,10400,10600,26820
2026-02-17,QH-260217-43,13946,17998,8192,14500,43290
2026-02-17,QH-260217-44,13259,15687,9871,13218,35080
2026-02-17,QH-260217-45,12712,16999,8533,14202,45100
2026-02-17,QH-260217-46,13115,20874,7102,7103,49760
2026-02-17,QH-260217-47,12659,16370,7571,12100,47950
2026-02-17,QH-260217-48,12086,15600,8977,13415,41210
2026-02-17,QH-260217-49,12229,15405,9736,12099,35040
2026-02-17,QH-260217-50,11711,14976,9726,10500,34480
2026-02-17,QH-260217-51,12047,15072,6830,11750,34670
2026-02-17,QH-260217-52,11817,14177,8674,11201,33800
2026-02-17,QH-260217-53,10901,13000,3500,5785,29460
2026-02-17,QH-260217-54,11551,13400,7220,10200,31820
2026-02-17,QH-260217-55,11497,13375,3407,10600,29000
2026-02-17,QH-260217-56,11361,13400,6279,9900,30180
2026-02-17,QH-260217-57,10299,12094,6999,7000,9490
2026-02-17,QH-260217-58,10438,12841,8999,9500,18920
2026-02-17,QH-260217-59,11655,14439,10400,11900,15740
2026-02-17,QH-260217-60,12593,15335,10800,11600,24200
2026-02-17,QH-260217-61,10733,11924,7881,10800,13040
2026-02-17,QH-260217-62,11906,13299,10207,12729,9860
2026-02-17,QH-260217-63,13064,15463,10387,11000,18420
2026-02-17,QH-260217-64,10993,15364,9072,12200,14750
2026-02-17,QH-260217-65,10404,15996,8511,12100,28600
2026-02-17,QH-260217-66,11531,12720,9954,12301,11720
2026-02-17,QH-260217-67,12376,16000,9931,13519,14050
2026-02-17,QH-260217-68,13637,18571,10599,17951,15650
2026-02-17,QH-260217-69,11143,19998,9562,9636,33400
2026-02-17,QH-260217-70,11522,12600,10382,11000,22820
2026-02-17,QH-260217-71,11495,13015,9939,10400,26030
2026-02-17,QH-260217-72,11546,20871,9434,13848,28360
2026-02-17,QH-260217-73,11858,13649,10101,12400,23300
2026-02-17,QH-260217-74,14417,15683,4125,14500,37180
2026-02-17,QH-260217-75,11963,13500,8399,12100,26210
2026-02-17,QH-260217-76,11771,13482,10400,12097,35110
2026-02-17,QH-260217-77,13809,16292,9847,11913,42460
2026-02-17,QH-260217-78,14690,17220,11367,11367,42250
2026-02-17,QH-260217-79,12181,18689,8982,13115,33360
2026-02-17,QH-260217-80,11825,16989,10400,10401,29150
2026-02-17,QH-260217-81,12446,20874,10638,18056,21230
2026-02-17,QH-260217-82,11862,20872,9000,9200,24750
2026-02-17,QH-260217-83,10340,17979,8400,11500,26690
2026-02-17,QH-260217-84,9450,11493,4114,4114,33060
2026-02-17,QH-260217-85,11643,16756,8995,14816,21790
2026-02-17,QH-260217-86,11295,20874,8837,11188,21070
2026-02-17,QH-260217-87,8405,13252,7800,8200,23420
2026-02-17,QH-260217-88,7158,9073,4114,9073,20120
2026-02-17,QH-260217-89,9875,11976,6046,10733,28140
2026-02-17,QH-260217-90,8556,11767,5073,9520,22590
2026-02-17,QH-260217-91,5924,8336,1114,1165,32910
2026-02-17,QH-260217-92,4583,7351,1944,7200,37450
2026-02-17,QH-260217-93,6855,9159,1114,9140,23030
2026-02-17,QH-260217-94,6934,9414,1790,3919,29180
2026-02-17,QH-260217-95,6073,9095,3284,5748,34960
2026-02-17,QH-260217-96,6068,8776,3074,6223,32770
2026-02-18,QH-260218-01,2383,8349,55,6959,16220
2026-02-18,QH-260218-02,3035,8287,55,7949,18200
2026-02-18,QH-260218-03,5123,8400,105,8400,17500
2026-02-18,QH-260218-04,5272,8640,1129,8561,16690
2026-02-18,QH-260218-05,3756,9042,155,8918,23200
2026-02-18,QH-260218-06,3010,9070,157,8630,34610
2026-02-18,QH-260218-07,3191,9035,531,7000,18450
2026-02-18,QH-260218-08,5343,9053,1042,3000,22360
2026-02-18,QH-260218-09,4076,8990,187,6000,11770
2026-02-18,QH-260218-10,5281,8939,2234,7610,11740
2026-02-18,QH-260218-11,4048,9023,549,8392,9300
2026-02-18,QH-260218-12,4226,9026,621,7011,8790
2026-02-18,QH-260218-13,3555,8265,1947,1947,13670
2026-02-18,QH-260218-14,3325,8762,1141,7158,11980
2026-02-18,QH-260218-15,3294,8702,1333,8701,11200
2026-02-18,QH-260218-16,3565,8549,1545,8406,8560
2026-02-18,QH-260218-17,2798,8696,55,6674,18220
2026-02-18,QH-260218-18,3317,12100,56,8000,16290
2026-02-18,QH-260218-19,4465,9884,628,6502,16320
2026-02-18,QH-260218-20,6049,10975,1814,8000,28770
2026-02-18,QH-260218-21,3932,9269,155,2811,21000
2026-02-18,QH-260218-22,9014,10220,4114,8700,17900
2026-02-18,QH-260218-23,9722,11071,4114,9815,26500
2026-02-18,QH-260218-24,10047,12969,4114,4114,43220
2026-02-18,QH-260218-25,10561,14045,8319,9949,31180
2026-02-18,QH-260218-26,11266,13017,8220,12100,52210
2026-02-18,QH-260218-27,11848,13260,7700,7700,36650
2026-02-18,QH-260218-28,11456,14471,5000,10001,29650
2026-02-18,QH-260218-29,15888,39998,10197,29998,39970
2026-02-18,QH-260218-30,14709,30680,5615,16048,24150
2026-02-18,QH-260218-31,14653,24880,6284,9200,34750
2026-02-18,QH-260218-32,13754,23171,6811,22663,42760
2026-02-18,QH-260218-33,14027,30873,5740,18001,31090
2026-02-18,QH-260218-34,14062,20952,8700,20731,39930
2026-02-18,QH-260218-35,12483,19125,5019,16252,38550
2026-02-18,QH-260218-36,11871,16009,175,13070,43990
2026-02-18,QH-260218-37,12468,16098,3508,12952,31350
2026-02-18,QH-260218-38,8980,14215,-250,10190,37950
2026-02-18,QH-260218-39,8684,13123,0,11200,46800
2026-02-18,QH-260218-40,7210,11995,65,10659,32610
2026-02-18,QH-260218-41,7663,12698,-150,11454,34020
2026-02-18,QH-260218-42,5334,11247,1100,3333,40120
2026-02-18,QH-260218-43,4740,11366,214,8401,38630
2026-02-18,QH-260218-44,5124,10001,55,55,47420
2026-02-18,QH-260218-45,4032,10753,-150,4489,46070
2026-02-18,QH-260218-46,4121,10432,644,6559,53010
2026-02-18,QH-260218-47,4527,10698,-369,2897,29780
2026-02-18,QH-260218-48,5958,10487,55,4458,42520
2026-02-18,QH-260218-49,4104,10440,1000,1809,44630
2026-02-18,QH-260218-50,4510,10096,55,55,42410
2026-02-18,QH-260218-51,3713,9915,820,4493,52310
2026-02-18,QH-260218-52,3808,11962,544,4445,58000
2026-02-18,QH-260218-53,3851,9914,1000,1000,40510
2026-02-18,QH-260218-54,3588,9916,0,1300,44880
2026-02-18,QH-260218-55,4198,10122,-299,0,48290
2026-02-18,QH-260218-56,3922,9913,1282,4400,40170
2026-02-18,QH-260218-57,3950,9745,1000,6000,42960
2026-02-18,QH-260218-58,4740,8685,1000,8001,51810
2026-02-18,QH-260218-59,5603,9237,1000,6500,49140
2026-02-18,QH-260218-60,7383,10950,2000,10647,37410
2026-02-18,QH-260218-61,5615,10899,900,900,54340
2026-02-18,QH-260218-62,8830,11754,6084,6200,40660
2026-02-18,QH-260218-63,9184,19103,57,874,31690
2026-02-18,QH-260218-64,11403,16182,1000,5600,33860
2026-02-18,QH-260218-65,8375,16958,4293,8800,27150
2026-02-18,QH-260218-66,10460,15108,2100,10409,16850
2026-02-18,QH-260218-67,8686,18487,55,2999,25890
2026-02-18,QH-260218-68,13486,17500,8500,14999,47870
2026-02-18,QH-260218-69,11102,20321,8684,11970,35730
2026-02-18,QH-260218-70,12145,14668,10270,10400,26410
2026-02-18,QH-260218-71,15233,18913,6000,9000,31310
2026-02-18,QH-260218-72,14075,17681,5501,10295,31660
2026-02-18,QH-260218-73,13369,20773,11793,16490,18610
2026-02-18,QH-260218-74,13737,20874,11594,16000,22840
2026-02-18,QH-260218-75,14154,20874,11715,20874,30970
2026-02-18,QH-260218-76,15097,20072,5376,12500,26550
2026-02-18,QH-260218-77,14096,20874,4251,16984,30130
2026-02-18,QH-260218-78,13681,21450,8151,21450,26540
2026-02-18,QH-260218-79,13999,23000,8640,16901,30470
2026-02-18,QH-260218-80,15294,21450,12484,21450,30400
2026-02-18,QH-260218-81,14453,29999,12030,29999,42200
2026-02-18,QH-260218-82,16466,25874,12105,25774,37920
2026-02-18,QH-260218-83,16791,35149,12746,34650,42600
2026-02-18,QH-260218-84,16530,36875,11800,31500,42560
2026-02-18,QH-260218-85,21006,56001,11834,44353,47630
2026-02-18,QH-260218-86,19029,50000,12555,30076,40740
2026-02-18,QH-260218-87,20660,44500,10932,20526,30540
2026-02-18,QH-260218-88,16604,30874,10651,16678,29680
2026-02-18,QH-260218-89,14554,24364,9215,11701,27770
2026-02-18,QH-260218-90,12393,15700,11199,11720,28770
2026-02-18,QH-260218-91,11056,12316,10362,10420,30760
2026-02-18,QH-260218-92,10442,11674,9268,9764,32230
2026-02-18,QH-260218-93,11607,17126,7910,10680,37500
2026-02-18,QH-260218-94,11087,12489,9991,11609,38110
2026-02-18,QH-260218-95,10866,12305,9435,10763,36980
2026-02-18,QH-260218-96,9821,10884,7070,9009,32400
2026-02-19,QH-260219-01,10218,11200,4114,9425,15190
2026-02-19,QH-260219-02,9466,10963,3910,9974,17170
2026-02-19,QH-260219-03,9596,10935,3910,9903,15380
