delivery_date,Product,Weighted Average Price (EUR/MWh),Max Price (EUR/MWh),Min Price (EUR/MWh),Last Price (EUR/MWh),Volume (MW)
2026-05-28,QH-260528-58,676,9377,-545,2000,42530
2026-05-28,QH-260528-59,763,20753,-740,1479,36610
2026-05-28,QH-260528-60,508,2987,-1872,-790,37880
2026-05-28,QH-260528-61,350,5445,-3222,-1000,50460
2026-05-28,QH-260528-62,981,20871,-4999,-4999,33770
2026-05-28,QH-260528-63,802,7383,-4916,-2492,52470
2026-05-28,QH-260528-64,1155,7900,-5500,-3000,42360
2026-05-28,QH-260528-65,746,2323,-2775,-2010,55200
2026-05-28,QH-260528-66,1142,5894,-3300,-1000,37780
2026-05-28,QH-260528-67,6923,10750,4473,8500,32920
2026-05-28,QH-260528-68,9716,20874,7171,10629,45530
2026-05-28,QH-260528-69,7755,10600,6106,7600,54020
2026-05-28,QH-260528-70,9984,19000,7852,12683,30450
2026-05-28,QH-260528-71,11754,19185,7313,13341,31300
2026-05-28,QH-260528-72,12940,16499,7653,14421,31570
2026-05-28,QH-260528-73,12674,18062,7338,11300,42670
2026-05-28,QH-260528-74,13231,15336,12058,12288,40520
2026-05-28,QH-260528-75,15546,19999,13885,14551,70600
2026-05-28,QH-260528-76,16999,19170,13405,18001,96400
2026-05-28,QH-260528-77,15989,19849,14044,16443,44570
2026-05-28,QH-260528-78,17355,20300,16001,18681,76270
2026-05-28,QH-260528-79,19043,20552,16413,16741,56960
2026-05-28,QH-260528-80,16472,23882,13741,15987,12300
2026-05-28,QH-260528-81,17387,20874,15791,17375,28120
2026-05-28,QH-260528-82,17280,18761,12180,12180,23370
2026-05-28,QH-260528-83,15626,19769,14015,14400,14350
2026-05-28,QH-260528-84,15688,18631,13205,13500,20310
2026-05-28,QH-260528-85,14500,20874,11479,12170,23710
2026-05-28,QH-260528-86,15176,20026,12700,16200,17290
2026-05-28,QH-260528-87,14825,17995,12500,15022,14810
2026-05-28,QH-260528-88,14118,18267,12910,15400,8400
2026-05-28,QH-260528-89,17747,20869,14075,18097,25860
2026-05-28,QH-260528-90,18409,20907,13422,17600,52010
2026-05-28,QH-260528-91,16335,19118,14071,14113,111520
2026-05-28,QH-260528-92,15717,20509,13342,13829,130280
2026-05-28,QH-260528-93,15735,18704,13800,13900,131930
2026-05-28,QH-260528-94,15399,18016,13055,13784,52030
2026-05-28,QH-260528-95,15108,18582,12895,16500,61420
2026-05-28,QH-260528-96,13924,17260,12400,13100,67280
2026-05-29,QH-260529-01,14488,20268,13423,13970,24350
2026-05-29,QH-260529-02,13709,14766,12653,14056,10940
2026-05-29,QH-260529-03,13113,13751,12500,12766,8750
2026-05-29,QH-260529-04,12629,13265,12139,12769,8130
2026-05-29,QH-260529-05,13578,14685,12761,14244,14360
2026-05-29,QH-260529-06,13273,14134,12350,14134,9590
2026-05-29,QH-260529-07,13134,13999,11390,13999,7470
2026-05-29,QH-260529-08,12479,13189,11202,12990,10390
2026-05-29,QH-260529-09,13275,13810,12111,13318,9320
2026-05-29,QH-260529-10,12851,13578,11885,13036,11980
2026-05-29,QH-260529-11,12612,13460,11680,12632,13970
2026-05-29,QH-260529-12,12297,12827,11533,11599,18350
2026-05-29,QH-260529-13,12351,13027,11794,11916,7990
2026-05-29,QH-260529-14,11922,12797,11543,12020,11680
2026-05-29,QH-260529-15,11788,12704,11200,11275,6910
2026-05-29,QH-260529-16,11768,12600,11014,11910,10520
2026-05-29,QH-260529-17,12175,12554,11575,12041,6340
2026-05-29,QH-260529-18,11973,12644,11581,12121,6940
2026-05-29,QH-260529-19,11997,12683,11562,11730,9450
2026-05-29,QH-260529-20,12068,12943,11173,11173,10840
2026-05-29,QH-260529-21,11957,12789,10841,11223,10000
2026-05-29,QH-260529-22,12049,13251,9631,11483,9620
2026-05-29,QH-260529-23,12537,13082,11749,11753,8100
2026-05-29,QH-260529-24,12612,13207,11341,11450,19960
2026-05-29,QH-260529-25,13162,13547,12235,12817,20030
2026-05-29,QH-260529-26,13267,13749,12276,13339,31820
2026-05-29,QH-260529-27,12655,13596,9405,13590,28620
2026-05-29,QH-260529-28,11515,12943,7800,11999,32820
2026-05-29,QH-260529-29,12300,14609,9140,13600,17700
2026-05-29,QH-260529-30,11304,14294,9228,10961,21580
2026-05-29,QH-260529-31,7896,11079,6398,6999,16970
2026-05-29,QH-260529-32,7824,10669,4650,6930,21680
2026-05-29,QH-260529-33,8998,13385,-6,0,27120
2026-05-29,QH-260529-34,6714,11434,1280,1500,13740
2026-05-29,QH-260529-35,4505,9946,0,1019,14070
2026-05-29,QH-260529-36,4342,7885,0,6739,16810
2026-05-29,QH-260529-37,480,2378,-595,-540,23660
2026-05-29,QH-260529-38,578,3483,-500,-500,25790
2026-05-29,QH-260529-39,485,2374,-595,-251,27150
2026-05-29,QH-260529-40,509,1953,-843,-346,39790
2026-05-29,QH-260529-41,1175,4768,-600,4000,50510
2026-05-29,QH-260529-42,1044,2938,-269,2500,65250
2026-05-29,QH-260529-43,667,2365,-483,0,62440
2026-05-29,QH-260529-44,193,2422,-982,885,51980
2026-05-29,QH-260529-45,205,1998,-623,0,22320
2026-05-29,QH-260529-46,-9,1751,-1000,302,24990
2026-05-29,QH-260529-47,-11,1367,-779,244,20720
2026-05-29,QH-260529-48,-57,1545,-1448,7,30180
2026-05-29,QH-260529-49,-20,991,-965,-249,23910
2026-05-29,QH-260529-50,27,699,-614,-38,20360
2026-05-29,QH-260529-51,-6,1100,-4990,14,28600
2026-05-29,QH-260529-52,-109,329,-900,-900,33990
2026-05-29,QH-260529-53,151,1099,-486,-293,28420
2026-05-29,QH-260529-54,-137,500,-1800,-1800,46150
2026-05-29,QH-260529-55,-228,500,-1286,-200,53050
2026-05-29,QH-260529-56,-576,0,-2400,-848,74790
2026-05-29,QH-260529-57,-247,1096,-1200,-585,37140
2026-05-29,QH-260529-58,-265,888,-894,100,31900
2026-05-29,QH-260529-59,-117,766,-791,201,30180
2026-05-29,QH-260529-60,-131,862,-913,176,35620
2026-05-29,QH-260529-61,30,1250,-862,200,51080
2026-05-29,QH-260529-62,782,2074,-97,0,69070
2026-05-29,QH-260529-63,1511,2663,366,1126,51060
2026-05-29,QH-260529-64,2753,4534,1177,2467,49430
2026-05-29,QH-260529-65,2869,4346,176,4187,89230
2026-05-29,QH-260529-66,2049,3191,900,2400,34770
2026-05-29,QH-260529-67,6149,7268,3005,6499,36230
2026-05-29,QH-260529-68,9773,10500,8831,9938,71880
2026-05-29,QH-260529-69,8424,10040,6917,9481,90840
2026-05-29,QH-260529-70,9845,11579,6944,11285,61850
2026-05-29,QH-260529-71,11256,13018,9491,11757,49860
2026-05-29,QH-260529-72,13828,16499,11007,13996,47310
2026-05-29,QH-260529-73,11629,16952,10765,11818,50190
2026-05-29,QH-260529-74,13097,14837,11944,13863,44550
2026-05-29,QH-260529-75,14545,15500,13456,14566,89720
2026-05-29,QH-260529-76,16214,17699,13014,16060,39000
2026-05-29,QH-260529-77,14593,15630,13667,14401,99030
2026-05-29,QH-260529-78,15364,16828,10547,13047,26250
2026-05-29,QH-260529-79,14007,17552,11790,16380,55670
2026-05-29,QH-260529-80,14267,16539,12699,15023,62860
2026-05-29,QH-260529-81,14245,17134,10000,14993,36290
2026-05-29,QH-260529-82,14501,16456,11664,15997,32150
2026-05-29,QH-260529-83,14679,17339,10850,15569,20800
2026-05-29,QH-260529-84,14121,17672,10663,16000,47280
2026-05-29,QH-260529-85,14346,18907,7407,16081,28070
2026-05-29,QH-260529-86,13408,16077,9319,15160,12720
2026-05-29,QH-260529-87,15359,19245,10826,17460,33760
2026-05-29,QH-260529-88,15584,20868,6637,15250,55210
2026-05-29,QH-260529-89,13585,20874,7497,17932,21420
2026-05-29,QH-260529-90,15105,19994,8575,14500,31250
2026-05-29,QH-260529-91,15848,20874,13565,14999,42690
2026-05-29,QH-260529-92,15786,20874,13033,16000,44730
2026-05-29,QH-260529-93,19232,23810,12729,14096,44350
2026-05-29,QH-260529-94,19110,24312,11542,11594,54940
2026-05-29,QH-260529-95,16035,19350,11388,13223,48920
2026-05-29,QH-260529-96,14745,18386,10022,10022,55410
2026-05-30,QH-260530-01,16787,20400,12844,12944,53060
2026-05-30,QH-260530-02,16761,19820,11254,11489,50300
2026-05-30,QH-260530-03,14336,20873,11130,11300,52640
2026-05-30,QH-260530-04,14000,19321,10527,10555,47590
2026-05-30,QH-260530-05,15222,17209,13442,15854,15090
2026-05-30,QH-260530-06,15806,18143,13684,15867,9660
2026-05-30,QH-260530-07,15836,20057,12618,17200,11110
2026-05-30,QH-260530-08,15458,19484,12919,16100,11990
2026-05-30,QH-260530-09,15899,19708,13562,13584,21700
2026-05-30,QH-260530-10,15481,18301,13260,15900,21880
2026-05-30,QH-260530-11,15444,17709,13035,15520,23770
2026-05-30,QH-260530-12,15406,17597,13701,15885,40260
2026-05-30,QH-260530-13,15429,16975,14057,16479,48510
2026-05-30,QH-260530-14,15413,17159,14031,14840,53130
2026-05-30,QH-260530-15,15461,17075,14100,14481,46950
2026-05-30,QH-260530-16,15347,16879,14075,16113,39180
2026-05-30,QH-260530-17,13491,15172,12129,12500,7920
2026-05-30,QH-260530-18,13466,14706,12383,12583,9600
2026-05-30,QH-260530-19,13147,15396,12388,13024,8350
2026-05-30,QH-260530-20,13166,14658,10336,14658,15660
2026-05-30,QH-260530-21,13499,14516,12472,13013,21850
2026-05-30,QH-260530-22,13210,13558,11560,11560,19690
2026-05-30,QH-260530-23,11867,13115,10712,11488,23660
2026-05-30,QH-260530-24,11715,12626,10517,10690,26220
2026-05-30,QH-260530-25,11463,14100,10666,11052,11580
2026-05-30,QH-260530-26,11282,15851,10210,10385,18220
2026-05-30,QH-260530-27,10518,12086,8537,9022,35960
2026-05-30,QH-260530-28,9956,11024,8578,9006,46310
2026-05-30,QH-260530-29,10618,11800,8500,10076,50460
2026-05-30,QH-260530-30,10298,11203,8855,9325,44170
2026-05-30,QH-260530-31,9515,10711,8614,8694,41170
2026-05-30,QH-260530-32,4209,9800,800,1814,20840
2026-05-30,QH-260530-33,5342,10614,2500,5500,25500
2026-05-30,QH-260530-34,4784,9500,621,2630,27100
2026-05-30,QH-260530-35,4315,7701,1005,3300,30710
2026-05-30,QH-260530-36,3175,5632,-94,3000,24360
2026-05-30,QH-260530-37,1916,5411,-67,2898,17750
2026-05-30,QH-260530-38,1203,5279,-594,557,17730
2026-05-30,QH-260530-39,1059,3776,-1000,-150,20450
2026-05-30,QH-260530-40,1803,3414,-195,3204,57240
2026-05-30,QH-260530-41,1770,4267,-391,3757,59520
2026-05-30,QH-260530-42,1478,3519,100,3442,60870
2026-05-30,QH-260530-43,493,2254,-362,1077,53600
2026-05-30,QH-260530-44,-67,1500,-2573,999,110380
2026-05-30,QH-260530-45,308,1319,-489,-1,79100
2026-05-30,QH-260530-46,454,2217,-661,-119,69040
2026-05-30,QH-260530-47,350,5392,-1260,427,72460
2026-05-30,QH-260530-48,484,4440,-2508,3000,73360
2026-05-30,QH-260530-49,51,740,-1826,563,44140
2026-05-30,QH-260530-50,324,2339,-957,1,47200
2026-05-30,QH-260530-51,430,2750,-965,-16,54280
2026-05-30,QH-260530-52,196,1977,-973,-123,59000
2026-05-30,QH-260530-53,104,1587,-1075,-45,36600
2026-05-30,QH-260530-54,183,1101,-781,-73,42800
2026-05-30,QH-260530-55,352,1152,-1368,1101,45140
2026-05-30,QH-260530-56,426,2000,-2584,1400,65490
2026-05-30,QH-260530-57,591,3920,-847,3497,57950
2026-05-30,QH-260530-58,781,3201,-1014,2000,38710
2026-05-30,QH-260530-59,815,4029,-1269,3000,45250
2026-05-30,QH-260530-60,968,3519,-2255,2033,46460
2026-05-30,QH-260530-61,424,3000,-4300,2000,59680
2026-05-30,QH-260530-62,712,3550,-296,3497,49790
2026-05-30,QH-260530-63,752,2999,-299,1,49430
2026-05-30,QH-260530-64,836,3288,-4078,902,45140
2026-05-30,QH-260530-65,8,2000,-3000,-1703,116680
2026-05-30,QH-260530-66,180,2477,-2000,-2000,91100
2026-05-30,QH-260530-67,602,4998,-5949,-5550,52150
2026-05-30,QH-260530-68,1640,4056,0,134,58520
2026-05-30,QH-260530-69,1527,2559,0,0,50170
2026-05-30,QH-260530-70,4376,6995,0,3293,40030
2026-05-30,QH-260530-71,8254,12887,4767,6851,39520
2026-05-30,QH-260530-72,10816,15736,7368,9670,40200
2026-05-30,QH-260530-73,10619,13449,7053,7921,37170
2026-05-30,QH-260530-74,12994,14999,9701,10945,62530
2026-05-30,QH-260530-75,13375,16278,10560,12493,64780
2026-05-30,QH-260530-76,14555,20029,9301,14311,32510
2026-05-30,QH-260530-77,13012,19525,11895,14000,64050
2026-05-30,QH-260530-78,14847,20863,12469,12469,41020
2026-05-30,QH-260530-79,14385,20874,4114,4114,32630
2026-05-30,QH-260530-80,15813,23200,4168,21000,26040
2026-05-30,QH-260530-81,14062,20873,5000,14819,28040
2026-05-30,QH-260530-82,15235,21226,4114,10500,36000
2026-05-30,QH-260530-83,14565,16300,10160,16200,20770
2026-05-30,QH-260530-84,14894,18152,10320,17123,22080
2026-05-30,QH-260530-85,17841,23425,10151,13000,28350
2026-05-30,QH-260530-86,16145,20874,4114,14500,44100
2026-05-30,QH-260530-87,13780,19495,11460,14486,46450
2026-05-30,QH-260530-88,13751,15661,4114,13733,29280
2026-05-30,QH-260530-89,15157,18456,4807,4910,39300
2026-05-30,QH-260530-90,13262,15761,9629,10392,22810
2026-05-30,QH-260530-91,12797,15534,11154,13694,54870
2026-05-30,QH-260530-92,13906,14867,12480,13733,179390
2026-05-30,QH-260530-93,14524,15802,13629,15606,79040
2026-05-30,QH-260530-94,13937,14806,13215,14717,114610
2026-05-30,QH-260530-95,13834,15399,13226,15151,123720
2026-05-30,QH-260530-96,13370,15195,12828,13885,102420
2026-05-31,QH-260531-01,13417,14916,3114,13820,64550
2026-05-31,QH-260531-02,13615,14488,13196,13672,62660
2026-05-31,QH-260531-03,13401,13976,13063,13549,39300
2026-05-31,QH-260531-04,12975,13544,12570,12895,14960
2026-05-31,QH-260531-05,13484,14080,12963,13858,45290
2026-05-31,QH-260531-06,13411,14054,12988,14054,19210
2026-05-31,QH-260531-07,13288,14010,12791,14001,13760
2026-05-31,QH-260531-08,12904,13571,12420,12965,11080
2026-05-31,QH-260531-09,13275,13517,12790,13454,5690
2026-05-31,QH-260531-10,13366,14100,12720,14019,11970
2026-05-31,QH-260531-11,13485,14220,12670,13923,13720
2026-05-31,QH-260531-12,13490,14280,12436,13881,11280
2026-05-31,QH-260531-13,13368,14298,12498,14188,17070
2026-05-31,QH-260531-14,13666,15195,12450,15195,19960
2026-05-31,QH-260531-15,13921,15621,12383,15530,10520
2026-05-31,QH-260531-16,13468,15070,12408,14790,6440
2026-05-31,QH-260531-17,13606,16019,12645,16001,14040
2026-05-31,QH-260531-18,14036,16068,12607,16068,7050
2026-05-31,QH-260531-19,13661,15736,12522,14862,7410
2026-05-31,QH-260531-20,13364,15101,12330,14387,15320
2026-05-31,QH-260531-21,13817,16094,12545,15214,21360
2026-05-31,QH-260531-22,13274,15688,12342,15400,16200
2026-05-31,QH-260531-23,13695,15109,12217,14186,17440
2026-05-31,QH-260531-24,13222,14490,11370,14297,16720
2026-05-31,QH-260531-25,13842,15337,12003,14544,21360
2026-05-31,QH-260531-26,13624,14488,12003,14091,19660
2026-05-31,QH-260531-27,13031,13877,11440,13540,39440
2026-05-31,QH-260531-28,12260,13202,9720,12426,41210
2026-05-31,QH-260531-29,12285,13372,10387,11147,23600
2026-05-31,QH-260531-30,11141,12600,9860,10307,23890
2026-05-31,QH-260531-31,10370,11380,9541,9836,34060
2026-05-31,QH-260531-32,9092,9649,8540,9015,38450
2026-05-31,QH-260531-33,9735,11860,8454,9350,35850
2026-05-31,QH-260531-34,8216,10014,6785,9676,19690
2026-05-31,QH-260531-35,6754,8963,723,8091,25010
2026-05-31,QH-260531-36,5449,7744,401,5858,26750
2026-05-31,QH-260531-37,5346,7905,900,7400,24240
2026-05-31,QH-260531-38,4914,7640,973,5800,57330
2026-05-31,QH-260531-39,2424,5235,736,1467,48900
2026-05-31,QH-260531-40,1535,3936,3,2005,50050
2026-05-31,QH-260531-41,1835,3820,389,542,30820
2026-05-31,QH-260531-42,1117,3044,107,937,36510
2026-05-31,QH-260531-43,776,3280,-100,3260,55700
2026-05-31,QH-260531-44,482,2901,-260,2901,117770
2026-05-31,QH-260531-45,1635,4416,-94,3896,54070
2026-05-31,QH-260531-46,1287,4404,-190,3082,58800
2026-05-31,QH-260531-47,1104,4134,-121,3071,55930
2026-05-31,QH-260531-48,1000,4000,-228,4000,70800
2026-05-31,QH-260531-49,2433,5327,-165,5195,57480
2026-05-31,QH-260531-50,1332,4591,-225,4554,47810
2026-05-31,QH-260531-51,1909,5518,-13,5518,65560
2026-05-31,QH-260531-52,2534,6581,-377,5833,69090
2026-05-31,QH-260531-53,2600,7685,-112,7684,43470
2026-05-31,QH-260531-54,2789,7470,-179,6817,43570
2026-05-31,QH-260531-55,2612,6939,-196,4290,42330
2026-05-31,QH-260531-56,2335,6998,-192,1148,63170
2026-05-31,QH-260531-57,3008,7186,-189,3832,84160
2026-05-31,QH-260531-58,3773,7615,-200,6294,108830
2026-05-31,QH-260531-59,3554,7159,-130,6999,86480
2026-05-31,QH-260531-60,4357,8117,-1,7979,131650
2026-05-31,QH-260531-61,2783,6701,-161,6354,167970
2026-05-31,QH-260531-62,2815,8381,-100,7868,153040
2026-05-31,QH-260531-63,3165,8246,-50,5921,154050
2026-05-31,QH-260531-64,4779,8287,101,7665,88410
2026-05-31,QH-260531-65,4349,7226,409,7139,84380
2026-05-31,QH-260531-66,6171,9054,3520,9039,64190
2026-05-31,QH-260531-67,8368,20445,5764,9982,56660
2026-05-31,QH-260531-68,9378,10987,7495,10745,72560
2026-05-31,QH-260531-69,8670,11047,6056,10378,63560
2026-05-31,QH-260531-70,10309,12109,7893,11953,38210
2026-05-31,QH-260531-71,11415,14304,10203,14074,28400
2026-05-31,QH-260531-72,13165,29888,11593,15636,51690
2026-05-31,QH-260531-73,11708,14525,10165,11847,52640
2026-05-31,QH-260531-74,12868,15125,10930,13700,64350
2026-05-31,QH-260531-75,14986,24292,12995,14651,87360
2026-05-31,QH-260531-76,16539,24336,13882,16427,86210
2026-05-31,QH-260531-77,17032,25000,12421,18320,94900
2026-05-31,QH-260531-78,17047,25774,13431,14826,108820
2026-05-31,QH-260531-79,17982,30296,14101,17500,64260
2026-05-31,QH-260531-80,18850,28564,13858,14950,61330
2026-05-31,QH-260531-81,18091,24702,13639,15279,60070
2026-05-31,QH-260531-82,18739,24721,13420,16088,69720
2026-05-31,QH-260531-83,17628,25869,14105,16335,66600
2026-05-31,QH-260531-84,18051,25346,13953,17242,59090
2026-05-31,QH-260531-85,18067,23242,13124,15842,61530
2026-05-31,QH-260531-86,17865,24000,13203,14803,60330
2026-05-31,QH-260531-87,16842,23944,14058,15101,54610
2026-05-31,QH-260531-88,16259,23916,14370,16000,56520
2026-05-31,QH-260531-89,16642,20958,15392,16157,87910
2026-05-31,QH-260531-90,16731,22045,14103,16704,50930
2026-05-31,QH-260531-91,16034,23197,14574,15800,55650
2026-05-31,QH-260531-92,15628,25874,13781,18318,61970
2026-05-31,QH-260531-93,16730,29224,14738,17173,69570
2026-05-31,QH-260531-94,16387,20874,14072,16023,56630
2026-05-31,QH-260531-95,16068,20600,13886,20600,64040
2026-05-31,QH-260531-96,13819,14771,13090,14489,81540
2026-06-01,QH-260601-01,14455,15442,10484,15256,4080
2026-06-01,QH-260601-02,14588,15495,13986,14931,2470
2026-06-01,QH-260601-03,14538,15641,13707,15463,6700
2026-06-01,QH-260601-04,13916,15363,12575,15301,4450
2026-06-01,QH-260601-05,14485,15934,13892,15765,2250
2026-06-01,QH-260601-06,14250,15467,13274,15467,3560
2026-06-01,QH-260601-07,13331,14322,12599,13969,3660
2026-06-01,QH-260601-08,12580,13803,11955,13677,29590
2026-06-01,QH-260601-09,12827,14448,12409,14176,12650
2026-06-01,QH-260601-10,13280,15100,12406,15040,11430
2026-06-01,QH-260601-11,13262,14855,12486,14855,5490
2026-06-01,QH-260601-12,12924,15080,12240,15080,5080
2026-06-01,QH-260601-13,12992,14579,12323,13758,8330
2026-06-01,QH-260601-14,12743,14531,11886,14003,15750
2026-06-01,QH-260601-15,12954,14498,12100,13307,15740
2026-06-01,QH-260601-16,12935,14588,12160,12975,12870
2026-06-01,QH-260601-17,12679,14286,12078,12760,25950
2026-06-01,QH-260601-18,12852,14256,11705,12891,20530
2026-06-01,QH-260601-19,13015,14571,12179,13090,18620
2026-06-01,QH-260601-20,13152,15006,11966,13304,17280
2026-06-01,QH-260601-21,13211,14544,12458,12601,9430
2026-06-01,QH-260601-22,13789,14840,12791,13455,4110
2026-06-01,QH-260601-23,12358,18428,117,117,9880
2026-06-01,QH-260601-24,14223,19500,3114,3114,13420
2026-06-01,QH-260601-25,17028,30548,13414,28456,12550
2026-06-01,QH-260601-26,16143,20799,11663,11763,14310
2026-06-01,QH-260601-27,14152,20774,9780,13639,15040
2026-06-01,QH-260601-28,13931,20874,4516,13361,22350
2026-06-01,QH-260601-29,16545,20874,11596,14161,43940
2026-06-01,QH-260601-30,14192,25874,-1000,5918,24400
2026-06-01,QH-260601-31,15099,20874,9000,9000,23850
2026-06-01,QH-260601-32,12617,20874,-523,13999,5990
2026-06-01,QH-260601-33,14966,20050,10464,13641,15300
2026-06-01,QH-260601-34,12803,20300,10462,10640,13120
2026-06-01,QH-260601-35,11693,17027,7901,10665,15640
2026-06-01,QH-260601-36,10424,19998,2177,10490,27410
2026-06-01,QH-260601-37,11545,20858,3261,12000,32570
2026-06-01,QH-260601-38,10646,20654,3150,17196,31670
2026-06-01,QH-260601-39,11930,20872,2807,12605,31770
2026-06-01,QH-260601-40,10265,20149,1501,8297,28980
2026-06-01,QH-260601-41,11320,20874,2545,10751,19700
2026-06-01,QH-260601-42,11040,19945,5502,10922,41190
2026-06-01,QH-260601-43,10520,15719,6509,10222,54060
2026-06-01,QH-260601-44,10444,16981,5889,10200,83920
2026-06-01,QH-260601-45,11180,15673,8087,10692,99560
2026-06-01,QH-260601-46,10817,18259,9311,9935,118160
2026-06-01,QH-260601-47,10340,20757,8119,9882,184650
2026-06-01,QH-260601-48,9796,12938,6942,9300,241220
2026-06-01,QH-260601-49,10544,28999,202,2721,97090
2026-06-01,QH-260601-50,10143,28999,3053,8433,94570
2026-06-01,QH-260601-51,9651,28999,3132,9195,134310
2026-06-01,QH-260601-52,9584,28999,3000,10884,148400
2026-06-01,QH-260601-53,9847,20874,4098,9642,106170
2026-06-01,QH-260601-54,9825,20999,5137,8251,124410
2026-06-01,QH-260601-55,9333,20999,1202,3208,159150
2026-06-01,QH-260601-56,9412,20999,5580,8706,124480
2026-06-01,QH-260601-57,9468,25874,6500,8939,109080
2026-06-01,QH-260601-58,9453,19664,6228,8505,118780
2026-06-01,QH-260601-59,9361,25874,7415,10286,158610
2026-06-01,QH-260601-60,9547,30550,6134,10003,146830
2026-06-01,QH-260601-61,8931,10625,7553,8566,177070
2026-06-01,QH-260601-62,9429,20869,4544,11740,198010
2026-06-01,QH-260601-63,9719,12000,4260,11079,151600
2026-06-01,QH-260601-64,10575,13498,6176,11622,103780
2026-06-01,QH-260601-65,9441,25874,8404,9307,191360
2026-06-01,QH-260601-66,10028,20869,9017,9564,112910
2026-06-01,QH-260601-67,11477,16960,9781,10720,58910
2026-06-01,QH-260601-68,12507,20874,10151,12654,49650
2026-06-01,QH-260601-69,10452,20874,7696,11362,68850
2026-06-01,QH-260601-70,11431,20874,10406,15556,62580
2026-06-01,QH-260601-71,12367,15394,10379,10379,54380
2026-06-01,QH-260601-72,16190,20000,13810,16499,62800
2026-06-01,QH-260601-73,12670,16487,4600,11493,59810
